"task_id","domain_id","prompt","possible_answers","correct_answer","path_to_media"
10693,86,"In what year was this painting created?","no answers","1876","painting_year/question14.png"
10694,86,"In what year was this painting created?","no answers","1903","painting_year/question15.png"
10695,86,"In what year was this painting created?","no answers","1940","painting_year/question16.png"
10696,86,"In what year was this painting created?","no answers","1486","painting_year/question17.png"
10697,86,"In what year was this painting created?","no answers","1547","painting_year/question18.png"
10698,86,"In what year was this painting created?","no answers","1512","painting_year/question19.png"
10699,86,"In what year was this painting created?","no answers","1831","painting_year/question20.png"
10700,85,"Which round will the Duke Blue Devils make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","2nd round",NA
10701,85,"Which round will the Kentucky Wildcats make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Elite Eight",NA
10702,85,"Which round will the Kansas Jayhawks make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Elite Eight",NA
10703,85,"Which round will the Villanova Wildcats make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","2nd round",NA
10704,85,"Which round will the Oregon Ducks make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Final Four",NA
10705,85,"Which round will the North Carolina Tar Heels make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Champion",NA
10706,85,"Which round will the Michigan State Spartans make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Sweet Sixteen",NA
10707,85,"Which round will the Oklahoma Sooners make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","1st round",NA
10708,85,"Which round will the Virginia Cavaliers make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","2nd round",NA
10709,85,"Which round will the Arizona Wildcats make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Sweet Sixteen",NA
10710,85,"Which round will the Indiana Hoosiers make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","None",NA
10711,85,"Which round will the Xavier Musketeers make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Elite Eight",NA
10712,85,"Which round will the Wisconsin Badgers make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Sweet Sixteen",NA
10713,85,"Which round will the Syracuse Orange make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","None",NA
10714,85,"Which round will the Miami Hurricanes make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","1st round",NA
10715,85,"Which round will the Purdue Boilermakers make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Sweet Sixteen",NA
10716,85,"Which round will the West Virginia Mountaineers make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","Sweet Sixteen",NA
10717,85,"Which round will the Maryland Terrapins make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","1st round",NA
10718,85,"Which round will the Iowa State Cyclones make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","2nd round",NA
10719,85,"Which round will the Texas Longhorns make it to in the 2017 NCAA Tournament?","1st round, 2nd round, Sweet Sixteen, Elite Eight, Final Four, Champion","None",NA
10720,20,"What is the likelihood that the price of an Amazon share will be +ACQ-1,000 or more before 1 April 2017? Amazon's stock price was +ACQ-796 on January 9, 2017.","no answers","0",NA
10721,20,"What is the likelihood that the Dakota Access Pipeline will begin transporting oil before 1 October 2017?","no answers","0",NA
10722,20,"What is the likelihood that SpaceX will launch the Falcon Heavy rocket into low earth orbit before 1 April 2017?","no answers","0",NA
10723,20,"What is the likelihood that an Uber self+AC0-driving car with a member of the public as a passenger will be involved in an auto accident while driving autonomously in 2017?","no answers","0",NA
10724,20,"What is the likelihood that Google will announce that it will conduct public testing of its fully autonomous vehicles in a US city before 1 March, 2017?","no answers","0",NA
10725,20,"What is the likelihood that Uber will launch its Initial Public Offering (IPO) before 1 October 2017?","no answers","0",NA
10726,20,"What is the likelihood that the iPhone 7S to be released in 2017 will remove the traditional Home button and add a curved display?","no answers","0",NA
10727,20,"Before 30 April 2017, will the U.S. provide notice of intent to withdraw from NAFTA?","no answers","0",NA
10728,20,"What is the likelihood that Microsoft's new video game console, Xbox Project Scorpio, will be available in stores before 1 October 2017?","no answers","0",NA
10729,20,"What is the likelihood that Amazon's Echo, a new high+AC0-end voice+AC0-activated speaker with a 7+AC0-inch touchscreen display, will be available in stores before 1 April 2017?","no answers","0",NA
10730,20,"What is the likelihood that Google's Pixel 3 laptop, a 12.9+AC0-inch laptop+AC0-tablet hybrid, will be available in stores before 1 October 2017?","no answers","0",NA
10731,20,"What is the likelihood that Samsung will release a large, stylus+AC0-equipped phone before 1 October 2017?","no answers","0",NA
10732,20,"What is the likelihood that Microsoft will release a Surface Phone before 1 October 2017?","no answers","0",NA
10733,20,"What is the likelihood that Google will release a new Android Wear smartwatch by 1 July 2017?","no answers","0",NA
10734,20,"What is the likelihood that Tesla Motors will begin production of its Model 3 model in 2017?","no answers","0",NA
10735,20,"What is the likelihood that Apple will release a new 10.9+AC0-inch iPad Pro before 1 April 2017?","no answers","0",NA
10736,20,"What is the likelihood that Fitbit will release a new form factor for its fitness trackers before 1 October 2017?","no answers","0",NA
10737,20,"What is the likelihood that Snapchat will launch its Initial Public Offering (IPO) before 1 April 2017?","no answers","0",NA
10738,20,"What is the likelihood that Apple will remove the traditional Home button on at least one of its iPad models before 1 April 2017?","no answers","0",NA
10739,20,"What is the likelihood that Microsoft will release the Cortana smart speakers before 1 October 2017?","no answers","0",NA
10740,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","53","prediction_movie_rating/fifty_shades_darker.mp4"
10741,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","82","prediction_movie_rating/lego_batman_movie.mp4"
10742,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","40","prediction_movie_rating/american_violence.mp4"
10743,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","84","prediction_movie_rating/the_shack.mp4"
10744,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","74","prediction_movie_rating/kong_skull_island.mp4"
10745,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","89","prediction_movie_rating/john_wick.mp4"
10746,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","28","prediction_movie_rating/rings.mp4"
10747,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","62","prediction_movie_rating/boss_baby.mp4"
10748,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","62","prediction_movie_rating/ghost_in_the_shell.mp4"
10749,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","49","prediction_movie_rating/the_great_wall.mp4"
10750,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","62","prediction_movie_rating/the_space_between_us.mp4"
10751,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","92","prediction_movie_rating/logan.mp4"
10752,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","None","prediction_movie_rating/patient_zero.mp4"
10753,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","47","prediction_movie_rating/fist_fight.mp4"
10754,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","79","prediction_movie_rating/fast_and_furious_8.mp4"
10755,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","25","prediction_movie_rating/the_circle.mp4"
10756,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","72","prediction_movie_rating/smurfs_lost_village.mp4"
10757,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","85","prediction_movie_rating/beauty_and_beast.mp4"
10758,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","79","prediction_movie_rating/leap.mp4"
10759,101,"What do you think the rating for this movie will be on Rotten Tomatoes? Enter a number between 0+AC0-100, where 0 is the worst rating, 100 is the best rating.","no answers","60","prediction_movie_rating/life.mp4"
10760,75,"What is the likelihood that La La Land will win the Academy Award for Best Picture? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","82","prediction_oscars/question1.png"
10761,75,"What is the likelihood that Manchester by the Sea will win the Academy Award for Best Picture? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","2","prediction_oscars/question2.png"
10762,75,"What is the likelihood that Emma Stone will win the Academy Award for Best Actress in a Leading Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","82","prediction_oscars/question3.png"
10763,75,"What is the likelihood that Meryl Streep will win the Academy Award for Best Actress in a Leading Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","1","prediction_oscars/question4.png"
10764,75,"What is the likelihood that Andrew Garfield will win the Academy Award for Best Actor in a Leading Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","2","prediction_oscars/question5.png"
10765,75,"What is the likelihood that Denzel Washington will win the Academy Award for Best Actor in a Leading Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","40","prediction_oscars/question6.png"
10766,75,"What is the likelihood that Denis Villeneuve will win the Academy Award for Best Director? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","1","prediction_oscars/question7.png"
10767,75,"What is the likelihood that Barry Jenkins will win the Academy Award for Best Director? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","7","prediction_oscars/question8.png"
10768,75,"What is the likelihood that Zootopia will win the Academy Award for Best Animated Feature Film? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","68","prediction_oscars/question9.png"
10769,75,"What is the likelihood that Kubo and the Two Strings will win the Academy Award for Best Animated Feature Film? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","24","prediction_oscars/question10.png"
10770,75,"What is the likelihood that Hell or High Water will win the Academy Award for Best Original Screenplay? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","7","prediction_oscars/question11.png"
10771,75,"What is the likelihood that The Lobster will win the Academy Award for Best Original Screenplay? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","3","prediction_oscars/question12.png"
10772,75,"What is the likelihood that Jeff Bridges will win the Academy Award for Best Actor in a Supporting Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","5","prediction_oscars/question13.png"
10773,75,"What is the likelihood that Dev Patel will win the Academy Award for Best Actor in a Supporting Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","9","prediction_oscars/question14.png"
10774,75,"What is the likelihood that Michelle Williams will win the Academy Award for Best Actress in a Supporting Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","2","prediction_oscars/question15.png"
10775,75,"What is the likelihood that Octavia Spencer will win the Academy Award for Best Actress in a Supporting Role? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","1","prediction_oscars/question16.png"
10776,75,"What is the likelihood that Jackie will win the Academy Award for Costume Design? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","39","prediction_oscars/question17.png"
10777,75,"What is the likelihood that Fantastic Beasts and Where to Find Them will win the Academy Award for Costume Design? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","3","prediction_oscars/question18.png"
10778,75,"What is the likelihood that Arrival will win the Academy Award for Cinematography? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","5","prediction_oscars/question19.png"
10779,75,"What is the likelihood that Silence will win the Academy Award for Cinematography? Please enter a number between 0 and 100, where 0 means there's no way it will win, and 100 means it will definitely win.","no answers","3","prediction_oscars/question20.png"
10780,102,"What is the likelihood that Congress will pass a resolution to amend the Constitution, abolishing the Electoral College, by end of 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","2",NA
10781,102,"What is the likelihood that Donald Trump will travel to Russia in his first 100 days? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","13",NA
10782,102,"What is the likelihood that William H. Pryor, Jr. will be the next U.S. Supreme Court justice? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","19",NA
10783,102,"What is the likelihood that Democrats will control the House after the 2018 midterm elections? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","25",NA
10784,102,"What is the likelihood that Republicans will win the White House in 2020? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","49",NA
10785,102,"What is the likelihood that Angela Merkel will be elected chancellor of Germany in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","48",NA
10786,102,"What is the likelihood that Trump will move the U.S. embassy to Jerusalem in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","45",NA
10787,102,"What is the likelihood that Trump will sign a bill without majority GOP support in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","16",NA
10788,102,"What is the likelihood that Trump will withdraw from the Paris climate change treaty in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","45",NA
10789,102,"What is the likelihood that Ruth Bader Ginsburg will be the next justice to leave the Supreme Court? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","46",NA
10790,102,"What is the likelihood that Hillary Clinton will face charges in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","21",NA
10791,102,"What is the likelihood that the Affordable Care Act plan subsidies will be repealed by the end of 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","64",NA
10792,102,"What is the likelihood that the individual tax rate will be cut before the end of 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","82",NA
10793,102,"What is the likelihood that Congress will ratify the Trans+AC0-Pacific Partnership in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","5",NA
10794,102,"What is the likelihood that a federal minimum wage increase will go into effect by year+AC0-end 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","27",NA
10795,102,"What is the likelihood that the corporate tax rate will be cut by the end of 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","82",NA
10796,102,"What is the likelihood that Marine Le Pen will be elected president of France in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","34",NA
10797,102,"What is the likelihood that Donald Trump will travel to Taiwan in 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","42",NA
10798,102,"What is the likelihood that Janet Yellen will be Federal Reserve chair on June 30, 2017? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","20",NA
10799,102,"What is the likelihood that Republicans will control the Senate after the 2018 midterm elections? Enter a number between 0+AC0-100, where 0 means no way it will happen, and 100 means it will definitely happen.","no answers","20",NA
10800,90,"How many times will the following message be re+AC0-tweeted?","no answers","10337","retweets/KP_1.png"
10801,90,"How many times will the following message be re+AC0-tweeted?","no answers","9909","retweets/KP_2.png"
10802,90,"How many times will the following message be re+AC0-tweeted?","no answers","10405","retweets/KP_3.png"
10803,90,"How many times will the following message be re+AC0-tweeted?","no answers","7505","retweets/KP_4.png"
10804,90,"How many times will the following message be re+AC0-tweeted?","no answers","41120","retweets/KP_5.png"
10805,90,"How many times will the following message be re+AC0-tweeted?","no answers","9519","retweets/KP_6.png"
10806,90,"How many times will the following message be re+AC0-tweeted?","no answers","128482","retweets/KP_7.png"
10807,90,"How many times will the following message be re+AC0-tweeted?","no answers","14555","retweets/KP_8.png"
10808,90,"How many times will the following message be re+AC0-tweeted?","no answers","7915","retweets/KP_9.png"
10809,90,"How many times will the following message be re+AC0-tweeted?","no answers","13880","retweets/KP_10.png"
10810,90,"How many times will the following message be re+AC0-tweeted?","no answers","7884","retweets/KP_11.png"
10811,90,"How many times will the following message be re+AC0-tweeted?","no answers","10045","retweets/KP_12.png"
10812,90,"How many times will the following message be re+AC0-tweeted?","no answers","39172","retweets/KP_13.png"
10813,90,"How many times will the following message be re+AC0-tweeted?","no answers","105160","retweets/KP_14.png"
10814,90,"How many times will the following message be re+AC0-tweeted?","no answers","26396","retweets/KP_15.png"
10815,90,"How many times will the following message be re+AC0-tweeted?","no answers","3356","retweets/KP_16.png"
10816,90,"How many times will the following message be re+AC0-tweeted?","no answers","36116","retweets/KP_17.png"
10817,90,"How many times will the following message be re+AC0-tweeted?","no answers","8095","retweets/KP_18.png"
10818,90,"How many times will the following message be re+AC0-tweeted?","no answers","23080","retweets/KP_19.png"
10819,90,"How many times will the following message be re+AC0-tweeted?","no answers","7516","retweets/KP_20.png"
10820,54,"Which of the following is a synonym for abhor?","hinder,hate,forgive,pardon,release","hate",NA
10821,54,"Which of the following is a synonym for bigot?","desist,aloof,withdraw,narrow minded,hinder","narrow minded",NA
10822,54,"Which of the following is a synonym for enfranchise?","flimsy,kindle,suffrage,maze,improve","suffrage",NA
10823,54,"Which of the following is a synonym for kindle?","ignite,noise,maze,full,empty","ignite",NA
10824,54,"Which of the following is a synonym for noxious?","harmful,free spirited,carefree,unbiased,free","harmful",NA
10825,54,"Which of the following is a synonym for placid?","calm,kindle,fake,hard,threat","calm",NA
10826,54,"Which of the following is a synonym for remuneration?","payment,harm,threat,robbery,fop","payment",NA
10827,54,"Which of the following is a synonym for talisman?","hurry,accelerate,lucky charm,rush,obvious","lucky charm",NA
10828,54,"Which of the following is a synonym for bilk?","pillory,clarity,accent,cheat,articulation","cheat",NA
10829,54,"Which of the following is a synonym for knotty?","easy,complex,meticulous,spin,move","complex",NA
10830,54,"Which of the following is a synonym for billowing?","dull,monotonous,bland,rush,swelling","swelling",NA
10831,54,"Which of the following is a synonym for harangue?","respite,postpone,flimsy,fulmination,sloven","fulmination",NA
10832,54,"Which of the following is a synonym for plaintiff?","petitioner,hurry,accelerate,rush,butch","petitioner",NA
10833,54,"Which of the following is a synonym for opportune?","opportunity,appropriate,flimsy,placid,kindle","appropriate",NA
10834,54,"Which of the following is a synonym for recalcitrant?","talisman,asinine,nincompoop,refractory,knotty","refractory",NA
10835,54,"Which of the following is a synonym for obfuscate?","ignite,noise,garble,refractory,swell","garble",NA
10836,54,"Which of the following is a synonym for hedonism?","glutton,flimsy,hinder,pleasure seeking,sadist","pleasure seeking",NA
10837,54,"Which of the following is a synonym for obliterate?","annihilate,placid,stentorian,hedonist,abhor","annihilate",NA
10838,54,"Which of the following is a synonym for protean?","placid,steady,erratic,extreme,accent","erratic",NA
10839,54,"Which of the following is a synonym for peurile?","callow,trial,placid,knotty,ignoble","callow",NA
10840,91,"","A, B, C, D, E","E","soft_skills/question1.png"
10841,91,"","A, B, C, D","B","soft_skills/question2.png"
10842,91,"","A, B, C, D","A","soft_skills/question3.png"
10843,91,"","A, B, C, D","A","soft_skills/question4.png"
10844,91,"","A, B, C, D","D","soft_skills/question5.png"
10845,91,"","A, B, C, D","C","soft_skills/question6.png"
10846,91,"","A, B, C, D","D","soft_skills/question7.png"
10847,91,"","A, B, C, D","B","soft_skills/question8.png"
10848,91,"","A, B, C, D, E","B","soft_skills/question9.png"
10849,91,"","A, B, C, D, E","B","soft_skills/question10.png"
10850,91,"","A, B, C, D","D","soft_skills/question11.png"
10851,91,"","A, B, C, D","D","soft_skills/question12.png"
10852,91,"","A, B, C, D","A","soft_skills/question13.png"
10853,91,"","A, B, C, D","C","soft_skills/question14.png"
10854,91,"","A, B, C, D","D","soft_skills/question15.png"
10855,91,"","A, B, C, D","D","soft_skills/question16.png"
10856,91,"","A, B, C, D","D","soft_skills/question17.png"
10857,91,"","A, B, C, D","B","soft_skills/question18.png"
10858,91,"","A, B, C, D","C","soft_skills/question19.png"
10859,91,"","A, B, C, D","B","soft_skills/question20.png"
10860,53,"In which of the following movies was this featured as a theme song?","My Fair Lady, Mary Poppins, The Sound of Music, Oliver, The Wizard of Oz","The Sound Of Music","song_movie/asset1.mp3"
10861,53,"In which of the following movies was this featured as a theme song?","Mary Poppins, The Sound of Music, Chitty Chitty Bang Bang, The Jungle Book, My Fair Lady","Mary Poppins","song_movie/asset2.mp3"
10862,53,"In which of the following movies was this featured as a theme song?","Goodfellas, The Godfather, Chinatown, Scarface, The Shawshank Redemption","The Godfather","song_movie/asset3.mp3"
10863,53,"In which of the following movies was this featured as a theme song?","Raiders of the Lost Ark, Jaws, Jurassic Park, Alien, Close Encounters of the Third Kind","Jaws","song_movie/asset4.mp3"
10864,53,"In which of the following movies was this featured as a theme song?","Star Wars, Raiders of the Lost Ark, Back to the Future, Star Trek, E.T. Extra Terrestrial","Star Wars","song_movie/asset5.mp3"
10865,53,"In which of the following movies was this featured as a theme song?","E.T. Extra Terrestrial, Jurassic Park, Close Encounters of the Third Kind, Alien, Aliens","E.T. Extra Terrestrial","song_movie/asset6.mp3"
10866,53,"In which of the following movies was this featured as a theme song?","Beauty and the Beast, Aladdin, Peter Pan, The Little Mermaid, Cinderella","The Little Mermaid","song_movie/asset7.mp3"
10867,53,"In which of the following movies was this featured as a theme song?","Cry Freedom, Empire of the Sun, The Untouchables, A Passage to India, The Last Emperor","The Last Emperor","song_movie/asset8.mp3"
10868,53,"In which of the following movies was this featured as a theme song?","Apollo 13, The Right Stuff, 2001: A Space Odyssey, Chariots of Fire, Full Metal Jacket","The Right Stuff","song_movie/asset9.mp3"
10869,53,"In which of the following movies was this featured as a theme song?","The Little Mermaid, Sleeping Beauty, Beauty and the Beast, Snow White and the Seven Dwarfs, The Lion King","Beauty and the Beast","song_movie/asset10.mp3"
10870,53,"In which of the following movies was this featured as a theme song?","Forest Gump, The Shawshank Redemption, Braveheart, Schindler's List, Saving Private Ryan","Schindler's List","song_movie/asset11.mp3"
10871,53,"In which of the following movies was this featured as a theme song?","The English Patient, Titanic, Shakespeare in Love, American Beauty, Emma","Titanic","song_movie/asset12.mp3"
10872,53,"In which of the following movies was this featured as a theme song?","Aladdin, Toy Story, Shrek, Ice Age, The Lion King","The Lion King","song_movie/asset13.mp3"
10873,53,"In which of the following movies was this featured as a theme song?","The Pianist, Forest Gump, Saving Private Ryan, Schindle's List, Life is Beautiful","Life is Beautiful","song_movie/asset14.mp3"
10874,53,"In which of the following movies was this featured as a theme song?","Matrix, Star Wars: Episode 1 The Phantom Menace, The Lord of the Rings, Hobbit, Gladiator","The Lord of the Rings","song_movie/asset15.mp3"
10875,53,"In which of the following movies was this featured as a theme song?","Slumdog Millionaire, Life of Pi, Crouching Tiger Hidden Dragon, The Darjeeling Limited, A Passage through India","Slumdog Millionaire","song_movie/asset16.mp3"
10876,53,"In which of the following movies was this featured as a theme song?","Finding Nemo, Toy Story, Up, Monsters Inc., Shrek","Up","song_movie/asset17.mp3"
10877,53,"In which of the following movies was this featured as a theme song?","Slumdog Millionaire, Life of Pi, Anna Karenina, The Darjeeling Limited, A Passage through India","Life of Pi","song_movie/asset18.mp3"
10878,53,"In which of the following movies was this featured as a theme song?","Interstellar, Apollo 13, The Theory of Everything, Inception, Gravity","Gravity","song_movie/asset19.mp3"
10879,53,"In which of the following movies was this featured as a theme song?","Birdman, The Darjeeling Limited, The Artist, The Grand Budapest Hotel, Moonrise Kingdom","The Grand Budapest Hotel","song_movie/asset20.mp3"
10880,71,"","A, B, C, D, E, F, G, H","H","spatial_reasoning/question1.png"
10881,71,"","A, B, C, D, E, F, G, H","A","spatial_reasoning/question2.png"
10882,71,"","A, B, C, D, E, F, G, H","D","spatial_reasoning/question3.png"
10883,71,"","A, B, C, D, E, F, G, H","D","spatial_reasoning/question4.png"
10884,71,"","A, B, C, D","B","spatial_reasoning/question5.png"
10885,71,"","A, B, C, D","A","spatial_reasoning/question6.png"
10886,71,"","A, B, C, D","A","spatial_reasoning/question7.png"
10887,71,"","A, B, C, D","C","spatial_reasoning/question8.png"
10888,71,"","A, B, C, D","B","spatial_reasoning/question9.png"
10889,71,"","A, B, C, D","C","spatial_reasoning/question10.png"
10890,71,"","A, B, C, D","A","spatial_reasoning/question11.png"
10891,71,"","A, B, C, D","A","spatial_reasoning/question12.png"
10892,71,"","1, 2, 3, 4, 5, 6","3","spatial_reasoning/question13.png"
10893,71,"","A, B, C, D","D","spatial_reasoning/question14.png"
10894,71,"","A, B, C, D","C","spatial_reasoning/question15.png"
10895,71,"","A, B, C, D","B","spatial_reasoning/question16.png"
10896,71,"","A, B, C, D, E, F, G, H","E","spatial_reasoning/question17.png"
10897,71,"","A, B, C, D, E, F, G, H","C","spatial_reasoning/question18.png"
10898,71,"","A, B, C, D, E, F, G, H","B","spatial_reasoning/question19.png"
10899,71,"","A, B, C, D, E, F, G, H","D","spatial_reasoning/question20.png"
10900,4,"What is the species of this tree?","Chinese Pine, Ash, Ginko, Boab","Ginko","trees/question1.jpg"
10901,4,"What is the species of this tree?","Holly, Redwood, Spruce, Fir Tree","Holly","trees/question2.png"
10902,4,"What is the species of this tree?","Oak, Maple, Ironwood, Ash","Ash","trees/question3.jpg"
10903,4,"What is the species of this tree?","Maple, Beech, White Oak, Chesnut","White Oak","trees/question4.png"
10904,4,"What is the species of this tree?","Chestnut, Birch, Redwood, Weeping Willow","Weeping Willow","trees/question5.png"
